id,country,city
10245,south-africa,bredasdorp
10246,south-africa,edenburg
10247,south-africa,morokweng
10248,south-africa,prieska
10249,south-africa,kirkwood
10250,south-africa,danielskuil
10251,south-africa,makwassie
10252,south-africa,kuruman
10253,south-africa,caledon
10254,south-africa,fouriesburg
10255,south-africa,elandsdoorn
10256,south-africa,moorreesburg
10257,south-africa,springbok
10258,south-africa,jeppes-reef
10259,south-africa,matatiele
10260,south-africa,exobho
10261,south-africa,amersfoort
10262,south-africa,molteno
10263,south-africa,gonubie
10264,south-africa,sannieshof
10265,south-africa,warden
10266,south-africa,standerton
10267,south-africa,koffiefontein
10268,south-africa,delportshoop
10269,south-africa,hopetown
10270,south-africa,olifantshoek
10271,south-africa,barkly-east
10272,south-africa,ncora
10273,south-africa,wepener
10274,south-africa,kakamas
10275,south-africa,hertzogville
10276,south-africa,mabeskraal
10277,south-africa,greytown
10278,south-africa,mbuzini
10279,south-africa,machadodorp
10280,south-africa,cradock
10281,south-africa,boshof
10282,south-africa,carnarvon
10283,south-africa,port-saint-johns
10284,south-africa,komatipoort
10285,south-africa,aliwal-north
10286,south-africa,pofadder
10287,south-africa,brandfort
10288,south-africa,bloemhof
10289,south-africa,alexander-bay
10290,south-africa,ubombo
10291,south-georgia-and-south-sandwich-islands,grytviken
10292,south-georgia-and-south-sandwich-islands,king-edward-point
10293,south-sudan,juba
10294,south-sudan,bor
10295,south-sudan,kajo-kaji
10296,south-sudan,yei
10297,south-sudan,magwe
10298,south-sudan,wau
10299,south-sudan,maridi
10300,south-sudan,malakal
10301,south-sudan,leer
10302,south-sudan,kuacjok
10303,south-sudan,renk
10304,south-sudan,farajok
10305,south-sudan,yambio
10306,south-sudan,nimule
10307,south-sudan,gogrial
10308,south-sudan,aweil
10309,south-sudan,rumbek
10310,south-sudan,ikoto
10311,south-sudan,torit
10312,south-sudan,tonj
10313,south-sudan,kafia-kingi
10314,south-sudan,yirol
10315,south-sudan,tambura
10316,south-sudan,bentiu
10317,south-sudan,kapoeta
10318,south-sudan,melut
10319,south-sudan,nasir
10320,spain,madrid
10321,spain,barcelona
10322,spain,valencia
10323,spain,sevilla
10324,spain,zaragoza
10325,spain,murcia
10326,spain,las-palmas
10327,spain,palma
10328,spain,santa-cruz
10329,spain,valladolid
10330,spain,vitoria-gasteiz
10331,spain,oviedo
10332,spain,pamplona
10333,spain,santander
10334,spain,logrono
10335,spain,santiago-de-compostela
10336,spain,toledo
10337,spain,merida
10338,spain,malaga
10339,spain,bilbao
10340,spain,alicante
10341,spain,cordoba
10342,spain,a-coruna
10343,spain,granada
10344,spain,almeria
10345,spain,donostia
10346,spain,castellon-de-la-plana
10347,spain,burgos
10348,spain,albacete
10349,spain,guadalajara
10350,spain,badajoz
10351,spain,salamanca
10352,spain,lleida
10353,spain,huelva
10354,spain,tarragona
10355,spain,leon
10356,spain,jaen
10357,spain,cadiz
10358,spain,girona
10359,spain,ourense
10360,spain,lugo
10361,spain,caceres
10362,spain,pontevedra
10363,spain,palencia
10364,spain,ciudad-real
10365,spain,zamora
10366,spain,avila
10367,spain,huesca
10368,spain,cuenca
10369,spain,segovia
10370,spain,soria
10371,spain,teruel
10372,spain,algeciras
10373,spain,lorca
10374,spain,ciudad-de-melilla
10375,spain,arona
10376,spain,talavera-de-la-reina
10377,spain,gandia
10378,spain,arrecife
10379,spain,ponferrada
10380,spain,ibiza
10381,spain,puerto-del-rosario
10382,spain,lucena
10383,spain,igualada
10384,spain,plasencia
10385,spain,tudela
10386,spain,tomelloso
10387,spain,yecla
10388,spain,tortosa
10389,spain,aranda-de-duero
10390,spain,ronda
10391,spain,arcos-de-la-frontera
10392,spain,hellin
10393,spain,valdepenas
10394,spain,mahon
10395,spain,alcudia
10396,spain,los-llanos-de-aridane
10397,spain,baza
10398,spain,requena
10399,spain,calatayud
10400,spain,marchena
10401,spain,vera
10402,spain,benavente
10403,spain,berga
10404,spain,pozoblanco
10405,spain,navalmoral-de-la-mata
10406,spain,zafra
10407,spain,alcaniz
10408,spain,tarancon
10409,spain,vieiro
10410,spain,la-carolina
10411,spain,tomino
10412,spain,verin
10413,spain,llanes
10414,spain,ciudad-rodrigo
10415,spain,cangas-de-narcea
10416,spain,villacarrillo
10417,spain,madridejos
10418,spain,reinosa
10419,sri-lanka,colombo
10420,sri-lanka,mount-lavinia
10421,sri-lanka,kesbewa
10422,sri-lanka,maharagama
10423,sri-lanka,moratuwa
10424,sri-lanka,ratnapura
10425,sri-lanka,negombo
10426,sri-lanka,kandy
10427,sri-lanka,sri-jayewardenepura-kotte
10428,sri-lanka,mawanella
10429,sri-lanka,kotmale
10430,sri-lanka,kalmunai
10431,sri-lanka,kilinochchi
10432,sri-lanka,hikkaduwa
10433,sri-lanka,trincomalee
10434,sri-lanka,galle
10435,sri-lanka,jaffna
10436,sri-lanka,kalpitiya
10437,sri-lanka,batticaloa
10438,sri-lanka,athurugiriya
10439,sri-lanka,tissamaharama
10440,sri-lanka,mawatagama
10441,sri-lanka,weligama
10442,sri-lanka,tangalla
10443,sri-lanka,dambulla
10444,sri-lanka,matara
10445,sri-lanka,kolonnawa
10446,sri-lanka,akurana
10447,sri-lanka,galgamuwa
10448,sri-lanka,anuradhapura
10449,sri-lanka,gampaha
10450,sri-lanka,narammala
10451,sri-lanka,dikwella-south
10452,sri-lanka,kalawana
10453,sri-lanka,nikaweratiya
10454,sri-lanka,puttalam
10455,sri-lanka,bakamune
10456,sri-lanka,badulla
10457,sri-lanka,sevanagala
10458,sri-lanka,matale
10459,sri-lanka,vavuniya
10460,sri-lanka,gampola
10461,sri-lanka,mullaittivu
10462,sri-lanka,kalutara
10463,sri-lanka,bentota
10464,sri-lanka,mannar
10465,sri-lanka,bandarawela
10466,sri-lanka,point-pedro
10467,sri-lanka,pothuhera
10468,sri-lanka,kurunegala
10469,sri-lanka,mabole
10470,sri-lanka,hakmana
10471,sri-lanka,nuwara-eliya
10472,sri-lanka,galhinna
10473,sri-lanka,kegalle
10474,sri-lanka,hatton
10475,sri-lanka,gandara-west
10476,sri-lanka,hambantota
10477,sri-lanka,abasingammedda
10478,sri-lanka,monaragala
10479,sudan,khartoum
10480,sudan,omdurman
10481,sudan,al-mijlad
10482,sudan,khartoum-north
10483,sudan,port-sudan
10484,sudan,el-geneina
10485,sudan,kassala
10486,sudan,el-fasher
10487,sudan,nyala
10488,sudan,el-obeid
10489,sudan,gedaref
10490,sudan,wad-medani
10491,sudan,kusti
10492,sudan,ed-daein
10493,sudan,singa
10494,sudan,kurmuk
10495,sudan,ar-ruseris
10496,sudan,ed-damazin
10497,sudan,al-manaqil
10498,sudan,sannar
10499,sudan,atbara
10500,sudan,ed-damer
10501,sudan,an-nuhud
10502,sudan,kadugli
10503,sudan,ad-diwem
10504,sudan,dongola
10505,sudan,umm-ruwaba
10506,sudan,shendi
10507,sudan,ad-dabbah
10508,sudan,abu-hamad
10509,sudan,kutum
10510,sudan,sawakin
10511,sudan,tokar
10512,sudan,zalingei
10513,sudan,al-qitena
10514,sudan,babanusah
10515,sudan,wadi-halfa
10516,sudan,berber
10517,sudan,kuraymah
10518,sudan,umm-badr
10519,sudan,marawi
10520,sudan,karmah-an-nuzul
10521,sudan,haya
10522,sudan,rabak
10523,sudan,el-fula
10524,suriname,paramaribo
10525,suriname,cottica
10526,suriname,koewarasan
10527,suriname,lelydorp
10528,suriname,nieuw-nickerie
10529,suriname,meerzorg
10530,suriname,moengo
10531,suriname,nieuw-amsterdam
10532,suriname,albina
10533,suriname,brownsweg
10534,suriname,groningen
10535,suriname,brokopondo
10536,suriname,onverwacht
10537,suriname,totness
10538,svalbard,longyearbyen
10539,sweden,stockholm
10540,sweden,gothenburg
10541,sweden,malmo
10542,sweden,uppsala
10543,sweden,norrkoping
10544,sweden,vasteras
10545,sweden,orebro
10546,sweden,linkoping
10547,sweden,boras
10548,sweden,helsingborg
10549,sweden,jonkoping
10550,sweden,sundsvall
10551,sweden,gavle
10552,sweden,umea
10553,sweden,skelleftea
10554,sweden,sodertalje
10555,sweden,halmstad
10556,sweden,eskilstuna
10557,sweden,karlskrona
10558,sweden,vaxjo
10559,sweden,karlstad
10560,sweden,taby
10561,sweden,trollhattan
10562,sweden,ostersund
10563,sweden,lulea
10564,sweden,upplands-vasby
10565,sweden,borlange
10566,sweden,trelleborg
10567,sweden,angelholm
10568,sweden,kalmar
10569,sweden,lidkoping
10570,sweden,skovde
10571,sweden,nykoping
10572,sweden,strangnas
10573,sweden,alingsas
10574,sweden,tumba
10575,sweden,falun
10576,sweden,molndal
10577,sweden,vastervik
10578,sweden,varberg
10579,sweden,uddevalla
10580,sweden,landskrona
10581,sweden,ornskoldsvik
10582,sweden,kavlinge
10583,sweden,kristianstad
10584,sweden,staffanstorp
10585,sweden,lidingo
10586,sweden,motala
10587,sweden,vallentuna
10588,sweden,ystad
10589,sweden,akersberga
10590,sweden,karlskoga
10591,sweden,marsta
10592,sweden,kiruna
10593,sweden,visby
10594,sweden,katrineholm
10595,sweden,boo
10596,sweden,vanersborg
10597,sweden,pitea
10598,sweden,kungsbacka
10599,sweden,sandviken
10600,sweden,kungalv
10601,sweden,huskvarna
10602,sweden,kumla
10603,sweden,enkoping
10604,sweden,sjobo
10605,sweden,karlshamn
10606,sweden,skara
10607,sweden,harnosand
10608,sweden,hassleholm
10609,sweden,falkoping
10610,sweden,kristinehamn
10611,sweden,eslov
10612,sweden,koping
10613,sweden,norrtalje
10614,sweden,oskarshamn
10615,sweden,lerum
10616,sweden,boden
10617,sweden,klippansbruk
10618,sweden,nassjo
10619,sweden,mariestad
10620,sweden,hoganas
10621,sweden,tullinge
10622,sweden,molnlycke
10623,sweden,kinna
10624,sweden,bunkeflostrand
10625,sweden,ljungby
10626,sweden,hallstahammar
10627,sweden,vasterhaninge
10628,sweden,hudiksvall
10629,sweden,ludvika
10630,sweden,arvika
10631,sweden,tranas
10632,sweden,arboga
10633,sweden,mjolby
10634,sweden,lomma
10635,sweden,nybro
10636,sweden,nynashamn
10637,sweden,skoghall
10638,sweden,balsta
10639,sweden,vetlanda
10640,sweden,sunne
10641,sweden,hoor
10642,sweden,mora
10643,sweden,finspang
10644,sweden,bollnas
10645,sweden,sala
10646,sweden,hagfors
10647,sweden,ronneby
10648,sweden,avesta
10649,sweden,soderhamn
10650,sweden,ekero
10651,sweden,oxelosund
10652,sweden,ulricehamn
10653,sweden,gustavsberg
10654,sweden,sater
10655,sweden,fagersta
10656,sweden,lindome
10657,sweden,almhult
10658,sweden,vimmerby
10659,sweden,filipstad
10660,sweden,svedala
10661,sweden,hollviken
10662,sweden,timra
10663,sweden,gagnef
10664,sweden,orkelljunga
10665,sweden,jordbro
10666,sweden,billdal
10667,sweden,arlov
10668,sweden,gislaved
10669,sweden,alta
10670,sweden,stenungsund
10671,sweden,nodinge-nol
10672,sweden,eksjo
10673,sweden,sigtuna
10674,sweden,savja
10675,sweden,lindesberg
10676,sweden,bjarred
10677,sweden,saltsjobaden
10678,sweden,astorp
10679,sweden,ahus
10680,sweden,kungsangen
10681,sweden,amal
10682,sweden,saffle
10683,sweden,brevik
10684,sweden,habo
10685,sweden,solleftea
10686,sweden,tibro
10687,sweden,lycksele
10688,switzerland,zurich
10689,switzerland,geneva
10690,switzerland,basel
10691,switzerland,lausanne
10692,switzerland,bern
10693,switzerland,lucerne
10694,switzerland,sankt-gallen
10695,switzerland,bellinzona
10696,switzerland,fribourg
10697,switzerland,schaffhausen
10698,switzerland,chur
10699,switzerland,sion
10700,switzerland,neuchatel
10701,switzerland,zug
10702,switzerland,frauenfeld
10703,switzerland,aarau
10704,switzerland,solothurn
10705,switzerland,herisau
10706,switzerland,schwyz
10707,switzerland,liestal
10708,switzerland,delemont
10709,switzerland,sarnen
10710,switzerland,altdorf
10711,switzerland,stans
10712,switzerland,glarus
10713,switzerland,appenzell
10714,switzerland,winterthur
10715,switzerland,thun
10716,switzerland,la-chaux-de-fonds
10717,switzerland,uster
10718,switzerland,yverdon-les-bains
10719,switzerland,rapperswil-jona
10720,switzerland,wil
10721,switzerland,kreuzlingen
10722,switzerland,renens
10723,switzerland,einsiedeln
10724,switzerland,rheinfelden
10725,switzerland,brig-glis
10726,switzerland,kussnacht
10727,switzerland,pfaffikon
10728,switzerland,altstatten
10729,switzerland,weinfelden
10730,switzerland,hinwil
10731,switzerland,davos
10732,switzerland,sursee
10733,switzerland,rorschach
10734,switzerland,langnau
10735,switzerland,lachen
10736,switzerland,bremgarten
10737,syria,damascus
10738,syria,aleppo
10739,syria,homs
10740,syria,latakia
10741,syria,hamah
10742,syria,ar-raqqah
10743,syria,dayr-az-zawr
10744,syria,al-hasakah
10745,syria,idlib
10746,syria,dara
10747,syria,tartus
10748,syria,as-suwayda
10749,syria,al-qunaytirah
10750,syria,al-qamishli
10751,syria,duma
10752,syria,jaramana
10753,syria,as-salamiyah
10754,syria,as-safirah
10755,syria,al-hajar-al-aswad
10756,syria,maarrat-an-numan
10757,syria,darayya
10758,syria,ath-thawrah
10759,syria,manbij
10760,syria,jablah
10761,syria,nawa
10762,syria,at-tall
10763,syria,ar-rastan
10764,syria,khan-shaykhun
10765,syria,an-nabk
10766,syria,albu-kamal
10767,syria,tadmur
10768,syria,babila
10769,syria,al-mayadin
10770,syria,ash-shaykh-badr
10771,syria,amuda
10772,syria,yabrud
10773,syria,al-qusayr
10774,syria,harasta
10775,syria,tallbisah
10776,syria,ayn-al-arab
10777,syria,jisr-ash-shughur
10778,syria,al-kiswah
10779,syria,baniyas
10780,syria,tadif
10781,syria,jayrud
10782,syria,saraqib
10783,syria,al-malikiyah
10784,syria,al-ghizlaniyah
10785,syria,hajin
10786,syria,al-qaryatayn
10787,syria,maarratmisrin
10788,syria,masyaf
10789,syria,afrin
10790,syria,tallkalakh
10791,syria,dayr-hafir
10792,syria,salkhad
10793,syria,tall-salhab
10794,syria,qadsayya
10795,syria,safita
10796,syria,jasim
10797,syria,izaz
10798,syria,ar-ruhaybah
10799,syria,kafr-nubl
10800,syria,ras-al-ayn
10801,syria,suran
10802,syria,tall-rifat
10803,syria,al-qutayfah
10804,syria,az-zabadani
10805,syria,as-sanamayn
10806,syria,saydnaya
10807,syria,salqin
10808,syria,qatana
10809,syria,kafr-batna
10810,syria,harim
10811,syria,binnish
10812,syria,nubl
10813,syria,busra-ash-sham
10814,syria,izra
10815,syria,muhradah
10816,syria,al-asharah
10817,syria,as-suqaylibiyah
10818,syria,kafr-zayta
10819,syria,mari
10820,syria,shahba
10821,syria,khirbat-ghazalah
10822,syria,as-sukhnah
10823,syria,tasil
10824,syria,ash-shaddadah
10825,syria,maskanah
10826,syria,tall-abyad
10827,syria,sarmin
10828,syria,sahnaya
10829,syria,jindayris
10830,syria,darat-izzah
10831,syria,ad-duraykish
10832,syria,shin
10833,syria,qalat-al-madiq
10834,syria,al-muzayrib
10835,syria,ghabaghib
10836,syria,jarabulus
10837,syria,mahin
10838,syria,dayr-atiyah
10839,syria,al-atarib
10840,syria,al-musayfirah
10841,syria,armanaz
10842,syria,kafr-takharim
10843,syria,muh-hasan
10844,syria,madaya
10845,syria,dhiban
10846,syria,hish
10847,syria,al-qardahah
10848,syria,ad-darbasiyah
10849,syria,taftanaz
10850,syria,abu-khashab
10851,taiwan,taichung
10852,taiwan,kaohsiung
10853,taiwan,taipei
10854,taiwan,tainan
10855,taiwan,hsinchu
10856,taiwan,taoyuan-district
10857,taiwan,keelung
10858,taiwan,chiayi
10859,taiwan,changhua
10860,taiwan,zhubei
10861,taiwan,pingtung
10862,taiwan,yilan
10863,taiwan,taitung
10864,taiwan,douliu
10865,taiwan,nantou
10866,taiwan,hualien
10867,taiwan,miaoli
10868,taiwan,magong
10869,taiwan,jincheng
10870,taiwan,taibao
10871,taiwan,nangan
10872,taiwan,banqiao
10873,taiwan,hengchun
10874,taiwan,yuli
10875,tajikistan,dushanbe
10876,tajikistan,khujand
10877,tajikistan,konibodom
10878,tajikistan,kulob
10879,tajikistan,istaravshan
10880,tajikistan,tursunzoda
10881,tajikistan,panjakent
10882,tajikistan,isfara
10883,tajikistan,ghulakandoz
10884,tajikistan,zargar
10885,tajikistan,levakant
10886,tajikistan,chimteppa
10887,tajikistan,roghun
10888,tajikistan,vahdat
10889,tajikistan,bokhtar
10890,tajikistan,isfisor
10891,tajikistan,sarikishty
10892,tajikistan,navgilem
10893,tajikistan,qaratog
10894,tajikistan,obburdon
10895,tajikistan,chorkuh
10896,tajikistan,yovon
10897,tajikistan,simiganj
10898,tajikistan,rokhaty
10899,tajikistan,chorbog
10900,tajikistan,norak
10901,tajikistan,danghara
10902,tajikistan,khorugh
10903,tajikistan,dahana
10904,tajikistan,hisor
10905,tajikistan,pongoz
10906,tajikistan,bakhor
10907,tajikistan,muchun
10908,tajikistan,navabad
10909,tajikistan,jilikul
10910,tajikistan,farkhor
10911,tajikistan,somoniyon
10912,tajikistan,hulbuk
10913,tajikistan,firuzoba
10914,tajikistan,dalyoni-bolo
10915,tajikistan,moskva
10916,tajikistan,kulkent
10917,tajikistan,mehnatobod
10918,tajikistan,lohuti
10919,tajikistan,qalacha
10920,tajikistan,naryn
10921,tajikistan,almasi
10922,tajikistan,oshoba
10923,tajikistan,paldorak
10924,tajikistan,ghafurov
10925,tajikistan,esanboy
10926,tajikistan,durbat
10927,tajikistan,lohur
10928,tajikistan,poshkent
10929,tajikistan,mogiyon
10930,tajikistan,dashtigulho
10931,tajikistan,kosatarosh
10932,tajikistan,abdurahmoni-jomi
10933,tajikistan,dusti
10934,tajikistan,chubek
10935,tajikistan,navraftor
10936,tajikistan,patar
10937,tajikistan,gazantarak
10938,tajikistan,mujikharf
10939,tajikistan,shahritus
10940,tajikistan,ghonchi
10941,tajikistan,sujina
10942,tajikistan,chorbogh
10943,tajikistan,mastchoh
10944,tajikistan,shahriston
10945,tajikistan,sultonobod
10946,tajikistan,chilgazi
10947,tajikistan,adrasmon
10948,tajikistan,buston
10949,tajikistan,romit
10950,tajikistan,seshambe
10951,tajikistan,vakhsh
10952,tajikistan,ayni
10953,tajikistan,dehmoi
10954,tajikistan,muminobod
10955,tajikistan,qiblai
10956,tajikistan,amondara
10957,tajikistan,pushing
10958,tajikistan,rabot
10959,tajikistan,sebiston
10960,tajikistan,sangtuda
10961,tajikistan,panj
10962,tajikistan,gulshan
10963,tajikistan,dehqonobod
10964,tajikistan,obikiik
10965,tajikistan,khonobod
10966,tajikistan,kalaidasht
10967,tajikistan,varzobkala
10968,tajikistan,vanj
10969,tajikistan,shahrinav
10970,tajikistan,shing
10971,tajikistan,shurobod
10972,tajikistan,khovaling
10973,tajikistan,khurmi
10974,tajikistan,kalanak
10975,tajikistan,fayzobod
10976,tajikistan,nijoni
10977,tajikistan,chavkandak
10978,tajikistan,rasht
10979,tajikistan,pakhtaobod
10980,tajikistan,langar
10981,tajikistan,rarz
10982,tajikistan,buved
10983,tajikistan,farob
10984,tanzania,dar-es-salaam
10985,tanzania,mwanza
10986,tanzania,ubungo
10987,tanzania,mbeya
10988,tanzania,arusha
10989,tanzania,uvinza
10990,tanzania,geita
10991,tanzania,sumbawanga
10992,tanzania,kibaha
10993,tanzania,bariadi
10994,tanzania,kahama
10995,tanzania,kasulu
10996,tanzania,tabora
10997,tanzania,zanzibar
10998,tanzania,morogoro
10999,tanzania,ifakara
11000,tanzania,mpanda
11001,tanzania,iringa
11002,tanzania,singida
11003,tanzania,bukoba
11004,tanzania,moshi
11005,tanzania,kigoma
11006,tanzania,tarime
11007,tanzania,nzega
11008,tanzania,handeni
11009,tanzania,shinyanga
11010,tanzania,musoma
11011,tanzania,tanga
11012,tanzania,songea
11013,tanzania,mtwara
11014,tanzania,tukuyu
11015,tanzania,chake-chake
11016,tanzania,tunduru
11017,tanzania,dodoma
11018,tanzania,mbulu
11019,tanzania,korogwe
11020,tanzania,kilosa
11021,tanzania,lindi
11022,tanzania,njombe
11023,tanzania,tunduma
11024,tanzania,masasi
11025,tanzania,mugumu
11026,tanzania,bagamoyo
11027,tanzania,magu
11028,tanzania,mlimba
11029,tanzania,misungwi
11030,tanzania,same
11031,tanzania,lushoto
11032,tanzania,geiro
11033,tanzania,ngudu
11034,tanzania,babati
11035,tanzania,kibiti
11036,tanzania,mpwapwa
11037,tanzania,masanwa
11038,tanzania,chato
11039,tanzania,sikonge
11040,tanzania,wete
11041,tanzania,manyoni
11042,tanzania,kabanga
11043,tanzania,kakonko
11044,tanzania,biharamulo
11045,tanzania,itigi
11046,tanzania,kilindoni
11047,tanzania,mazinde
11048,tanzania,mikumi
11049,tanzania,muheza
11050,tanzania,sirari
11051,tanzania,rubeho
11052,tanzania,ngara
11053,tanzania,karema
11054,tanzania,nyahanga
11055,tanzania,bububu
11056,tanzania,butiama
11057,tanzania,msata
11058,tanzania,kashasha
11059,tanzania,ngerengere
11060,tanzania,ihumwa
11061,tanzania,ngorongoro
11062,tanzania,keza
11063,tanzania,mwaya
11064,tanzania,msoga
11065,tanzania,mbamba-bay
11066,tanzania,kibaya
11067,tanzania,rudewa
11068,tanzania,nansio
11069,tanzania,oldeani
11070,tanzania,mkokotoni
11071,tanzania,kipili
11072,tanzania,kanyato
11073,tanzania,mahonda
11074,tanzania,vwawa
11075,tanzania,koani
11076,thailand,bangkok
11077,thailand,chiang-mai
11078,thailand,nakhon-ratchasima
11079,thailand,khon-kaen
11080,thailand,chon-buri
11081,thailand,nonthaburi
11082,thailand,surat-thani
11083,thailand,udon-thani
11084,thailand,nakhon-si-thammarat
11085,thailand,nakhon-sawan
11086,thailand,ubon-ratchathani
11087,thailand,nakhon-pathom
11088,thailand,phuket
11089,thailand,phitsanulok
11090,thailand,chiang-rai
11091,thailand,songkhla
11092,thailand,rayong
11093,thailand,saraburi
11094,thailand,yala
11095,thailand,trang
11096,thailand,samut-sakhon
11097,thailand,lampang
11098,thailand,prachuap-khiri-khan
11099,thailand,sakon-nakhon
11100,thailand,phra-nakhon-si-ayutthaya
11101,thailand,maha-sarakham
11102,thailand,samut-prakan
11103,thailand,nong-khai
11104,thailand,pattani
11105,thailand,si-sa-ket
11106,thailand,narathiwat
11107,thailand,surin
11108,thailand,chachoengsao
11109,thailand,chaiyaphum
11110,thailand,ratchaburi
11111,thailand,roi-et
11112,thailand,phatthalung
11113,thailand,kalasin
11114,thailand,uttaradit
11115,thailand,chumphon
11116,thailand,mukdahan
11117,thailand,krabi
11118,thailand,kamphaeng-phet
11119,thailand,samut-songkhram
11120,thailand,buri-ram
11121,thailand,nakhon-phanom
11122,thailand,suphan-buri
11123,thailand,amnat-charoen
11124,thailand,kanchanaburi
11125,thailand,lop-buri
11126,thailand,chanthaburi
11127,thailand,satun
11128,thailand,phetchaburi
11129,thailand,loei
11130,thailand,phichit
11131,thailand,phetchabun
11132,thailand,nong-bua-lamphu
11133,thailand,nan
11134,thailand,yasothon
11135,thailand,sa-kaeo
11136,thailand,sing-buri
11137,thailand,prachin-buri
11138,thailand,tak
11139,thailand,phayao
11140,thailand,phrae
11141,thailand,nakhon-nayok
11142,thailand,ranong
11143,thailand,sukhothai
11144,thailand,uthai-thani
11145,thailand,pathum-thani
11146,thailand,ang-thong
11147,thailand,lamphun
11148,thailand,chai-nat
11149,thailand,trat
11150,thailand,phangnga
11151,thailand,mae-hong-son
11152,thailand,bueng-kan
11153,thailand,ko-samui
11154,thailand,hua-hin
11155,thailand,pak-chong
11156,thailand,chum-phae
11157,thailand,mae-sot
11158,thailand,betong
11159,thailand,wichian-buri
11160,thailand,nang-rong
11161,thailand,mae-sai
11162,thailand,kantharalak
11163,thailand,chai-prakan
11164,thailand,ban-dung
11165,thailand,thoen
11166,thailand,thong-pha-phum
11167,thailand,nong-bua
11168,thailand,kuchinarai
11169,thailand,phon
11170,thailand,wang-sombun
11171,thailand,bueng-khong-long
11172,thailand,chiang-klang
11173,thailand,wiang-sa
11174,thailand,nakhon-thai
11175,thailand,tha-luang
11176,thailand,nam-som
11177,thailand,phimai
11178,thailand,wiang-haeng
11179,thailand,ban-tap-tao
11180,thailand,ban-bo-luang
11181,thailand,ban-mae-tuen
11182,thailand,ban-mae-sam-laep
11183,thailand,ban-sathan
11184,thailand,ban-kham-pom
11185,thailand,ban-wang-krachae
11186,timor-leste,dili
11187,timor-leste,maliana
11188,timor-leste,baucau
11189,timor-leste,manatuto
11190,timor-leste,gleno
11191,timor-leste,viqueque
11192,timor-leste,liquica
11193,timor-leste,ainaro
11194,timor-leste,same
11195,timor-leste,lospalos
11196,timor-leste,aileu
11197,timor-leste,pante-macassar
11198,timor-leste,suai
11199,togo,sokode
11200,togo,kpalime
11201,togo,atakpame
11202,togo,dapaong
11203,togo,tsevie
11204,togo,notse
11205,togo,tabligbo
11206,togo,sansanne-mango
11207,togo,lome
11208,togo,sotouboua
11209,togo,aneho
11210,togo,bafilo
11211,togo,bassar
11212,togo,niamtougou
11213,togo,afanyangan
11214,togo,keve
11215,togo,badou
11216,togo,blitta
11217,togo,sirka
11218,togo,kara
11219,tonga,nukualofa
11220,tonga,neiafu
11221,trinidad-and-tobago,chaguanas
11222,trinidad-and-tobago,san-fernando
11223,trinidad-and-tobago,port-of-spain
11224,trinidad-and-tobago,arima
11225,trinidad-and-tobago,couva
11226,trinidad-and-tobago,point-fortin
11227,trinidad-and-tobago,princes-town
11228,trinidad-and-tobago,diego-martin
11229,trinidad-and-tobago,laventille
11230,trinidad-and-tobago,sangre-grande
11231,trinidad-and-tobago,tunapuna
11232,trinidad-and-tobago,scarborough
11233,trinidad-and-tobago,gasparillo
11234,trinidad-and-tobago,claxton-bay
11235,trinidad-and-tobago,saint-joseph
11236,trinidad-and-tobago,san-juan
11237,trinidad-and-tobago,fyzabad
11238,trinidad-and-tobago,marabella
11239,trinidad-and-tobago,valencia
11240,trinidad-and-tobago,penal
11241,trinidad-and-tobago,freeport
11242,trinidad-and-tobago,arouca
11243,trinidad-and-tobago,siparia
11244,trinidad-and-tobago,rio-claro
11245,trinidad-and-tobago,cunupia
11246,trinidad-and-tobago,debe
11247,trinidad-and-tobago,aranguez
11248,tunisia,tunis
11249,tunisia,sidi-bouzid
11250,tunisia,sfax
11251,tunisia,sousse
11252,tunisia,kairouan
11253,tunisia,metouia
11254,tunisia,kebili
11255,tunisia,sukrah
11256,tunisia,gabes
11257,tunisia,ariana
11258,tunisia,sakiet-ed-daier
11259,tunisia,gafsa
11260,tunisia,msaken
11261,tunisia,medenine
11262,tunisia,beja
11263,tunisia,kasserine
11264,tunisia,rades
11265,tunisia,hammamet
11266,tunisia,tataouine
11267,tunisia,monastir
11268,tunisia,la-marsa
11269,tunisia,ben-arous
11270,tunisia,sakiet-ez-zit
11271,tunisia,zarzis
11272,tunisia,ben-gardane
11273,tunisia,mahdia
11274,tunisia,houmt-souk
11275,tunisia,fouchana
11276,tunisia,le-kram
11277,tunisia,el-kef
11278,tunisia,el-hamma
11279,tunisia,nabeul
11280,tunisia,le-bardo
11281,tunisia,djemmal
11282,tunisia,korba
11283,tunisia,menzel-temime
11284,tunisia,ghardimaou
11285,tunisia,midoun
11286,tunisia,menzel-bourguiba
11287,tunisia,manouba
11288,tunisia,kelibia
11289,tunisia,rass-el-djebel
11290,tunisia,oued-lill
11291,tunisia,moknine
11292,tunisia,bir-ali-ben-khalifa
11293,tunisia,kelaa-kebira
11294,tunisia,el-jem
11295,tunisia,tebourba
11296,tunisia,ksar-hellal
11297,tunisia,douz
11298,tunisia,bizerte
11299,tunisia,jendouba
11300,tunisia,la-goulette
11301,tunisia,jedeida
11302,tunisia,soliman
11303,tunisia,hammam-sousse
11304,tunisia,sbiba
11305,tunisia,tabarka
11306,tunisia,sejenane
11307,tunisia,metlaoui
11308,tunisia,hammam-lif
11309,tunisia,teboulba
11310,tunisia,tozeur
11311,tunisia,beni-khiar
